passmisses;goals;outsides;goalkicks;passmisses_offside;fast_attacks;all_attacks;leftwing_1stquarter_possession;leftwing_2ndquarter_possession;middlewing_1stquarter_possession;middlewing_2ndquarter_possession;middlewing_4thquarter_possession;rightwing_3rdquarter_possession;passchains;k
-1,957300098;0,210638818;-0,818554142;0,076821453;-0,107674488;0,435532601;-0,238695937;-1,106603791;-1,181478027;-0,33652881;-0,83866642;1,227249705;-1,10228564;1,08995754;6
-1,258394353;-0,099504227;0,515591828;-0,724793708;2,001866508;0,435532601;-0,238695937;-0,32711951;-1,165129868;-0,527701184;-0,647760995;1,811138196;-0,806477569;1,609543357;6
-0,559488609;0,520781863;-0,151481157;-0,724793708;2,001866508;0,832693652;0,075743994;-0,570708348;-0,102499549;-0,882735594;-0,409129215;1,361993203;-0,493766179;1,08995754;6
-0,908941481;-0,099504227;0,515591828;-0,724793708;0,595505844;0,832693652;0,232963959;-1,106603791;-1,328611456;-0,609632202;-0,775031278;0,748161713;-0,231764744;1,08995754;6
-1,433120789;-0,719790317;0,515591828;0,076821453;-0,107674488;0,236952075;-0,553135868;-0,668143883;-1,099737233;-0,582321863;-1,236386053;-0,239957272;0,123204942;0,050785905;6
-2,132026534;0,520781863;0,515591828;0,076821453;-0,107674488;0,236952075;-0,395915902;-1,106603791;-0,560247994;-0,00880474;-0,950027917;0,658332714;-1,330480439;0,050785905;6
-1,957300098;-0,099504227;0,182055335;-0,724793708;-0,107674488;0,832693652;-0,238695937;-0,424555045;-1,492093043;-0,418459828;0,020407989;0,89787671;-0,434604564;0,743566995;6
-0,559488609;-0,099504227;0,515591828;1,680051776;2,001866508;0,435532601;-0,081475972;-0,619426116;0,028285721;-0,773494237;-0,87048399;0,972734209;-0,814929228;0,743566995;6
-1,258394353;-0,409647272;-0,151481157;-0,724793708;-0,107674488;1,229854703;0,075743994;0,403647003;-1,394004091;-0,363839149;-0,536399498;1,257192705;0,385206377;1,08995754;6
-2,132026534;0,520781863;-0,485017649;-0,724793708;-0,810854821;0,038371549;-0,395915902;-0,716861651;-0,903559328;-0,281908132;-1,061389414;0,733190213;-0,831832546;0,570371723;6
-0,734215045;0,210638818;0,84912832;-0,724793708;1,298686176;1,031274177;0,390183924;-1,106603791;-0,772774058;-0,746183898;-1,045480629;1,5566227;-0,299378017;1,08995754;6
-0,559488609;0,210638818;-0,151481157;0,076821453;1,298686176;0,236952075;0,075743994;-0,278401743;-0,102499549;-0,66425288;0,004499203;0,448731717;-1,220608869;0,050785905;6
-0,734215045;0,520781863;-0,485017649;-0,724793708;1,298686176;0,634113126;0,232963959;0,013904863;-0,691033264;-0,636942541;-0,663669781;3,083715676;-0,671251022;0,916762267;6
-0,210035737;0,520781863;-1,152090634;0,076821453;-0,810854821;0,038371549;-0,081475972;0,160058166;-0,331373772;-0,66425288;-0,63185221;1,421879202;-0,950155775;0,916762267;6
-0,559488609;0,520781863;0,515591828;-0,724793708;1,298686176;0,832693652;0,390183924;-0,668143883;0,044633879;-0,718873559;0,259039769;0,793076212;-1,305125461;1,08995754;6
-0,908941481;-0,409647272;0,182055335;0,878436614;1,298686176;0,236952075;-0,081475972;-1,106603791;-1,263218821;-0,090735757;0,434036407;0,448731717;-0,561379452;0,916762267;6
-1,607847225;0,830924908;-0,151481157;-0,724793708;0,595505844;1,229854703;0,54740389;-0,619426116;-1,426700408;-0,445770167;-0,265950147;2,679485182;-0,502217838;1,609543357;6
-0,559488609;0,210638818;0,182055335;-0,724793708;0,595505844;0,435532601;0,075743994;-0,375837278;-0,968951963;-0,69156322;-1,443200262;0,793076212;-0,58673443;0,743566995;6
-0,384762173;-0,099504227;-0,151481157;-0,724793708;1,298686176;0,236952075;-0,395915902;-0,424555045;-1,148781709;-0,363839149;-0,87048399;1,5266797;-0,983962412;0,743566995;6
-1,782573662;0,830924908;0,182055335;-0,724793708;-0,810854821;0,634113126;-0,238695937;0,160058166;-1,165129868;-0,828114916;-1,363656336;0,748161713;-0,612089407;0,39717645;6
-0,559488609;-0,099504227;-0,485017649;-0,724793708;2,70504684;0,634113126;0,075743994;-0,13224844;-1,622878313;-0,145356436;0,211313413;0,478674717;-0,840284206;0,743566995;6
-1,957300098;1,141067953;0,84912832;-0,724793708;0,595505844;0,236952075;-0,710355833;-0,375837278;-1,508441202;-0,445770167;-0,234132577;1,257192705;-0,257119721;0,916762267;6
0,488870008;0,210638818;-0,485017649;-0,724793708;1,298686176;0,435532601;-0,081475972;-0,034812905;-1,050692757;-0,118046096;0,068134345;1,706337698;0,097849965;1,609543357;6
-1,433120789;0,830924908;1,182664813;0,878436614;0,595505844;0,832693652;-0,238695937;-0,229683975;-0,870863011;-0,66425288;-0,440946786;2,065653692;-1,127640618;0,743566995;6
0,83832288;-0,409647272;1,182664813;-0,724793708;2,70504684;0,435532601;-0,553135868;-0,570708348;-0,494855359;-0,910045933;-0,186406221;-0,37470077;-0,223313085;1,609543357;6
0,314143572;0,210638818;-0,485017649;0,076821453;2,001866508;0,435532601;-0,238695937;0,452364771;-1,459396726;-0,609632202;-1,045480629;1,5715942;-0,383894609;0,570371723;6
-1,957300098;0,210638818;0,84912832;0,076821453;-0,107674488;1,031274177;0,390183924;-0,083530672;-0,347721931;-0,773494237;-1,236386053;2,604627683;-0,603637748;0,743566995;6
0,139417135;-0,099504227;0,182055335;0,076821453;2,70504684;0,634113126;-0,081475972;-1,106603791;-1,148781709;-0,500390845;-1,10911577;2,320169188;-0,950155775;1,08995754;6
-0,734215045;-0,099504227;-0,485017649;-0,724793708;1,298686176;-0,160208976;-0,553135868;0,501082539;-1,590181996;-0,500390845;-0,15458865;0,703247213;-1,085382322;0,223981178;6
-0,908941481;0,520781863;0,182055335;-0,724793708;-0,810854821;0,634113126;-0,081475972;-0,668143883;-1,573833837;-0,964666612;-0,520490713;2,514798685;-1,169898914;0,916762267;6
-0,908941481;1,451210998;-0,485017649;-0,724793708;1,298686176;0,435532601;0,54740389;-1,106603791;-1,720967266;-0,636942541;-1,284112409;3,47297467;-0,121893174;1,263152812;6
1,013049316;-0,099504227;-0,485017649;-0,724793708;3,408227172;0,236952075;-0,395915902;0,403647003;-0,543899836;-0,418459828;-0,377311645;0,463703217;-0,890994161;0,743566995;6
-0,734215045;-0,099504227;0,515591828;-0,724793708;-0,107674488;0,236952075;-0,395915902;-0,52199058;-1,034344598;-0,500390845;-0,822757634;1,137420706;-1,203705551;0,39717645;6
