passmisses;goals;outsides;goalkicks;passmisses_offside;fast_attacks;all_attacks;leftwing_1stquarter_possession;leftwing_2ndquarter_possession;middlewing_1stquarter_possession;middlewing_2ndquarter_possession;middlewing_4thquarter_possession;rightwing_3rdquarter_possession;passchains;k
-1,083667917;-0,099504227;-0,485017649;-0,724793708;-0,810854821;0,435532601;0,232963959;0,111340398;0,927434452;0,428160688;1,404472313;0,658332714;0,554239561;1,782738629;4
1,362502188;-0,409647272;-0,818554142;0,076821453;1,298686176;-0,755950553;0,704623855;-0,278401743;1,156308674;-0,773494237;1,086296606;0,418788718;2,912252475;2,129129174;4
0,83832288;0,520781863;0,182055335;-0,724793708;0,595505844;0,236952075;0,54740389;-0,424555045;0,404293372;-0,172666775;0,529489119;0,194216221;0,089398305;0,916762267;4
1,187775752;-0,719790317;-0,485017649;-0,724793708;0,595505844;0,236952075;0,075743994;0,111340398;0,649515753;0,810505436;0,577215475;0,763133212;-0,096538197;2,129129174;4
1,362502188;-0,719790317;-0,151481157;0,076821453;0,595505844;0,435532601;0,390183924;-1,106603791;-0,462159042;-0,445770167;0,784029685;-0,689102265;0,511981265;0,570371723;4
1,013049316;-0,409647272;0,182055335;0,076821453;1,298686176;0,236952075;0,704623855;-0,473272813;0,731256547;-0,828114916;-0,250041362;-0,37470077;2,405152924;0,916762267;4
1,013049316;-0,099504227;0,84912832;0,076821453;2,001866508;-0,954531078;-0,867575798;-0,668143883;-0,723729582;-0,555011524;-0,011409582;-0,644187766;0,993725839;1,263152812;4
-0,035309301;-0,409647272;-0,151481157;0,076821453;0,595505844;0,038371549;0,704623855;-0,32711951;0,616819435;-0,882735594;2,088550082;-0,494472768;3,926451578;1,782738629;4
-0,384762173;0,830924908;-0,818554142;-0,724793708;-0,107674488;0,236952075;0,54740389;-0,716861651;-0,429462724;-0,773494237;0,593124261;1,002677209;1,475470413;1,08995754;4
0,83832288;-0,099504227;-0,818554142;-0,724793708;0,595505844;0,236952075;-0,553135868;-0,375837278;-0,004410597;-0,882735594;0,227222198;0,688275713;1,703665211;0,570371723;4
0,83832288;-0,719790317;-0,485017649;-0,724793708;2,70504684;-0,755950553;-0,238695937;-0,814297186;-0,315025613;0,100436617;0,354492481;-0,644187766;1,120500727;0,916762267;4
